city,federal_district,fias_id,kladr_id,lat,lon,okato,oktmo,population,region_iso_code,region_name
Александровск-Сахалинский,Дальневосточный,b56de39f-87a4-4c5c-a2b1-9ccb64039774,6501800100000,50.8974378,142.1578559,64204501000,64704000001,9.1,RU-SAK,Сахалинская область
Анива,Дальневосточный,7e2a1112-2976-44b8-94a1-c0af2bad7d38,6500200100000,46.713152,142.5265804,64208501000,64708000001,9.4,RU-SAK,Сахалинская область
Долинск,Дальневосточный,d1e3874e-1b89-4000-b63e-2a0428adbcd8,6500300100000,47.3255783,142.7945071,64212000000,64712000,11.9,RU-SAK,Сахалинская область
Корсаков,Дальневосточный,ba09681d-27a6-4784-8369-fa13da3057bf,6500400100000,46.6324545,142.799445,64216501000,64716000001,34.0,RU-SAK,Сахалинская область
Курильск,Дальневосточный,1e3fbbb8-0c90-4a49-a012-9d5813f4f032,6500500100000,45.2270954,147.8796323,64220501000,64720000001,1.5,RU-SAK,Сахалинская область
Макаров,Дальневосточный,eeb17cd3-ea24-4d58-bd46-ad6c333d3de7,6500600100000,48.6236334,142.7803205,64224501000,64724000001,6.3,RU-SAK,Сахалинская область
Невельск,Дальневосточный,2bdeaf4a-cbcc-497f-b558-3efc68434d76,6500700100000,46.6526899,141.8630725,64228501000,64728000001,9.8,RU-SAK,Сахалинская область
Оха,Дальневосточный,273e561f-aa3b-4057-9225-862563c93287,6500900100000,53.5867839,142.9412411,64236501000,64736000001,20.0,RU-SAK,Сахалинская область
Поронайск,Дальневосточный,10e40296-e5b1-4688-83d5-838eac25ae72,6501000100000,49.238866,143.1008333,64240501000,64740000001,15.6,RU-SAK,Сахалинская область
Северо-Курильск,Дальневосточный,156ed642-9a53-4830-bec3-88f5e6dedd69,6501100100000,50.6730577,156.1282211,64243501000,64743000001,2.6,RU-SAK,Сахалинская область
Томари,Дальневосточный,06eb791a-25e9-4b8e-aaba-4a845b7394db,6501300100000,47.7620108,142.0615837,64248501000,64748000001,3.8,RU-SAK,Сахалинская область
Углегорск,Дальневосточный,c3da66fb-eb91-47c6-934c-b98ed003c82e,6501500100000,49.0815774,142.0692639,64252501000,64752000001,8.7,RU-SAK,Сахалинская область
Холмск,Дальневосточный,0d5fd8b6-9e5e-44e1-a341-fff1c3c9e1e0,6501600100000,47.0408423,142.041688,64254501000,64754000001,27.1,RU-SAK,Сахалинская область
Южно-Сахалинск,Дальневосточный,44388ad0-06aa-49b0-bbf9-1704629d1d68,6500000100000,46.9591631,142.737976,64401000000,64701000001,200.6,RU-SAK,Сахалинская область
Алапаевск,Уральский,a4ab722e-453a-4aed-bb73-728a05e2e27f,6600002400000,57.8475571,61.6693817,65403000000,65728000001,37.1,RU-SVE,Свердловская область
Арамиль,Уральский,c99ffa11-6b7e-4040-9f9e-baa1eeca8a91,6602500200000,56.694632,60.8343125,65241503000,65729000001,15.4,RU-SVE,Свердловская область
Артемовский,Уральский,fdc6b0ad-4096-43e7-a2e9-16404d2e1f68,6600300100000,57.3384177,61.8947443,65202501000,65703000001,30.1,RU-SVE,Свердловская область
Асбест,Уральский,f5fb13f3-c7d2-4075-821b-9cca03f1ae12,6600000200000,57.0052277,61.4581156,65409000000,65730000001,62.9,RU-SVE,Свердловская область
Березовский,Уральский,adf5df2b-2c2e-45a9-b971-05550353cf43,6600000300000,56.9095924,60.8180907,65412000000,65731000001,59.0,RU-SVE,Свердловская область
Богданович,Уральский,0c5ca223-c100-4d91-b89b-33a59ba2dc69,6600800100000,56.7764795,62.0463679,65210501000,65707000001,29.3,RU-SVE,Свердловская область
Верхний Тагил,Уральский,e76b32c8-a93e-4d3f-bae2-282dc900954a,6600003700000,57.3763758,59.9517653,65453503000,65733000001,10.5,RU-SVE,Свердловская область
Верхняя Пышма,Уральский,061cd8e0-b7bd-4a31-944e-a6e3da93631d,6600000400000,56.9758903,60.5650383,65420000000,65732000001,72.7,RU-SVE,Свердловская область
Верхняя Салда,Уральский,744462fb-a17d-43be-b71e-e7ecbd687561,6600004500000,58.0465803,60.5560164,65211501000,65708000001,41.2,RU-SVE,Свердловская область
Верхняя Тура,Уральский,4ffc4d96-d8fb-49c8-9e36-0989968d06e5,6600004000000,58.3643685,59.8265235,65470503000,65734000001,9.0,RU-SVE,Свердловская область
Верхотурье,Уральский,6a688b13-5231-4d5e-b5eb-ee14da03ac10,6601000100000,58.8622073,60.8103945,65212501000,65709000001,8.6,RU-SVE,Свердловская область
Волчанск,Уральский,68edcd30-0b57-4699-a196-343b80d23223,6600003900000,59.9351707,60.0798618,65445503000,65735000001,8.5,RU-SVE,Свердловская область
Дегтярск,Уральский,079bd9a9-7a84-4e6e-8a69-e73433e51e41,6600004100000,56.7048206,60.079138,65484503000,65736000001,15.6,RU-SVE,Свердловская область
Екатеринбург,Уральский,2763c110-cb8b-416a-9dac-ad28a55b4402,6600000100000,56.8385216,60.6054911,65401000000,65701000001,1493.7,RU-SVE,Свердловская область
Заречный,Уральский,8018ae42-55a5-4297-a126-b482aee0b634,6600000500000,56.8102931,61.3380029,65426000000,65737000001,27.9,RU-SVE,Свердловская область
Ивдель,Уральский,c32d06c4-cca2-42f4-a3b3-b2fee48b9585,6600000600000,60.6944496,60.4245069,65428000000,65738000001,15.4,RU-SVE,Свердловская область
Ирбит,Уральский,4a90bd67-7682-4012-a0c5-09865b9d08a0,6600002900000,57.6838362,63.057675,65432000000,65739000001,36.5,RU-SVE,Свердловская область
Каменск-Уральский,Уральский,ecc16584-9814-44d7-a0f3-c79601caa734,6600002200000,56.414962,61.9188674,65436000000,65740000001,166.1,RU-SVE,Свердловская область
Камышлов,Уральский,ac2abd40-bb9b-41df-abd8-a319afd88f00,6600003000000,56.8465034,62.7119766,65440000000,65741000001,25.8,RU-SVE,Свердловская область
Карпинск,Уральский,a695f868-8b1d-412a-b011-3e1eb265aad5,6600000700000,59.7665925,60.0011703,65445000000,65742000001,25.9,RU-SVE,Свердловская область
Качканар,Уральский,c6d37528-b353-43eb-81d8-64a4fd1612f5,6600000800000,58.7051762,59.4839155,65448000000,65743000001,38.1,RU-SVE,Свердловская область
Кировград,Уральский,dd3f07bd-0109-47e0-8a0a-64928436beed,6600000900000,57.4299433,60.0624051,65453000000,65744000001,18.7,RU-SVE,Свердловская область
Краснотурьинск,Уральский,59b1c816-7f98-4707-b5e2-c6193fff8923,6600001000000,59.7636635,60.1934525,65456000000,65745000001,56.3,RU-SVE,Свердловская область
Красноуральск,Уральский,3c6a6e0c-29d7-409b-9d2a-135994cf5e97,6600001100000,58.348651,60.0408764,65460000000,65746000001,22.5,RU-SVE,Свердловская область
Красноуфимск,Уральский,ddb355ab-7c2a-4f86-b388-6afbd81a7e73,6600003100000,56.612387,57.7636637,65468000000,65747000001,37.7,RU-SVE,Свердловская область
Кушва,Уральский,c2b7db39-9ef3-4d9d-a109-a3870b583d45,6600001200000,58.2826013,59.7645766,65470000000,65748000001,27.2,RU-SVE,Свердловская область
Лесной,Уральский,26c6f82c-8503-4c38-9009-52815c8f4a9b,6600001300000,58.6348516,59.7981565,65542000000,65749000001,49.3,RU-SVE,Свердловская область
Михайловск,Уральский,177c10d7-f36f-449e-a94b-5f7f45a0dbc8,6601700200000,56.4370039,59.1137316,65228504000,65628104001,8.8,RU-SVE,Свердловская область
Невьянск,Уральский,aedb1d40-4877-49c6-8bcb-e2ec6b6cb410,6600004300000,57.49131,60.2183429,65227501000,65714000001,22.8,RU-SVE,Свердловская область
Нижние Серги,Уральский,9f066e0f-7799-4eb9-a301-ef12719d7c03,6601700100000,56.6544959,59.2953035,65228501000,65628101,9.0,RU-SVE,Свердловская область
Нижний Тагил,Уральский,cc73d6af-6e2e-4a1f-be8e-682c289b0b57,6600002300000,57.910126,59.9812853,65476000000,65751000001,349.0,RU-SVE,Свердловская область
Нижняя Салда,Уральский,b4326e03-bab5-4188-a8c1-97d69858c514,6600002700000,58.0748272,60.7025418,65477000000,65750000001,17.3,RU-SVE,Свердловская область
Нижняя Тура,Уральский,5591594f-f2a4-49b0-a3bc-22307f192c4e,6600001400000,58.6309267,59.8520344,65478000000,65715000001,19.4,RU-SVE,Свердловская область
Новая Ляля,Уральский,afff2611-ca9b-4e0e-9690-f5d13b7a7535,6601800100000,59.0538977,60.5944825,65229501000,65716000001,11.6,RU-SVE,Свердловская область
Новоуральск,Уральский,22fbcef5-5cab-4ef2-9cb5-fddd1479bc8e,6600001500000,57.2472567,60.0956714,65540000000,65752000001,80.4,RU-SVE,Свердловская область
Первоуральск,Уральский,45bad628-61b7-4445-b62a-fa4c7bc71ccd,6600001600000,56.9080085,59.942926,65480000000,65753000001,120.8,RU-SVE,Свердловская область
Полевской,Уральский,2a3b4b10-7035-4af5-9bbd-409c42b51eb7,6600001700000,56.4956952,60.2365298,65482000000,65754000001,61.0,RU-SVE,Свердловская область
Ревда,Уральский,b1a4b393-ac99-4447-a11d-c3b454fa3d8e,6600001800000,56.7986319,59.9071591,65484000000,65719000001,61.5,RU-SVE,Свердловская область
Реж,Уральский,e40dd081-584b-435c-b8ed-d44ab7854729,6602100100000,57.3717477,61.3833842,65236501000,65720000001,36.8,RU-SVE,Свердловская область
Североуральск,Уральский,862dddf0-0479-4ffb-bc2c-ee83d598e855,6600002100000,60.1533109,59.9525245,65490000000,65755000001,25.6,RU-SVE,Свердловская область
Серов,Уральский,591f3e74-079f-42ff-a155-f01c9dc363ae,6600003400000,59.6047724,60.5753882,65492000000,65756000001,95.9,RU-SVE,Свердловская область
Среднеуральск,Уральский,7c470adb-7d3d-42a1-9190-8f3fd05f710d,6600003800000,56.9918901,60.4771018,65420505000,65757000001,23.7,RU-SVE,Свердловская область
Сухой Лог,Уральский,9e41e6fc-a2a3-4ee4-9f60-045cf22d45d0,6602400100000,56.9076193,62.0358093,65240501000,65758000001,33.4,RU-SVE,Свердловская область
Сысерть,Уральский,93fdb310-5e08-43ee-aabe-42e39a950928,6602500100000,56.5005715,60.8190003,65241501000,65722000001,21.0,RU-SVE,Свердловская область
Тавда,Уральский,e3d340e7-15af-436c-a0f0-abfaf2108fca,6600004200000,58.0434672,65.274217,65248501000,65723000001,32.6,RU-SVE,Свердловская область
Талица,Уральский,12a6ddb3-4f9e-44bf-9e24-77eb72cae2ed,6602800100000,57.0122687,63.7320757,65249501000,65724000001,15.6,RU-SVE,Свердловская область
Туринск,Уральский,45a7312f-5c8b-46d9-b7ff-46d0efa63366,6603000100000,58.0393524,63.6981973,65254501000,65726000001,17.1,RU-SVE,Свердловская область
Севастополь,Южный,6fdecb78-893a-4e3f-a5ba-aa062459463b,9200000000000,44.6167013,33.525355,67000000000,67000000,510.0,UA-40,Севастополь
Велиж,Центральный,7e0ce062-6798-4091-9b28-d1c30d369a36,6700200100000,55.6057916,31.1856206,66203501000,66603101001,6.6,RU-SMO,Смоленская область
Вязьма,Центральный,d2fa2230-a9f4-4b75-b21e-059026dd6ce5,6700300100000,55.2116983,34.2951663,66205501000,66605101001,52.3,RU-SMO,Смоленская область
Гагарин,Центральный,84f1f1f9-34a5-4a9f-9a0b-a2ce6a0fe242,6700400100000,55.5525228,34.9950502,66208501000,66608101001,28.9,RU-SMO,Смоленская область
Демидов,Центральный,ab27d164-4b35-48ca-95ba-66abb8977a76,6700600100000,55.2682105,31.5062809,66211501000,66611101001,6.1,RU-SMO,Смоленская область
Десногорск,Центральный,5e2b3d5b-cd14-4116-8837-8878b5ccc057,6700000200000,54.146457,33.2833222,66410000000,66710000001,27.2,RU-SMO,Смоленская область
Дорогобуж,Центральный,1c5ce84f-3f65-4b10-ac4d-2b44144cc234,6700700100000,54.9136959,33.3023162,66214501000,66614101001,9.4,RU-SMO,Смоленская область
Духовщина,Центральный,ccb8ae0f-9d62-4dec-9ab0-0bbb34cb9def,6700800100000,55.1950257,32.401252,66216501000,66616101001,3.9,RU-SMO,Смоленская область
Ельня,Центральный,c1e4a479-76a2-4db4-9d24-835d659340a3,6700900100000,54.5837795,33.1749867,66219501000,66619101001,8.7,RU-SMO,Смоленская область
Починок,Центральный,323e5d97-d4d9-49b3-91ad-335b165a052a,6701500100000,54.406244,32.4398039,66233501000,66633101001,8.3,RU-SMO,Смоленская область
Рославль,Центральный,2cbbc92b-0657-4d26-addb-0b2ebaf0c397,6701600100000,53.9449558,32.8480258,66236501000,66636101001,48.9,RU-SMO,Смоленская область
Рудня,Центральный,d0f2d596-2e23-4072-b6c2-7adbb6c77d4b,6701700100000,54.9441093,31.0794806,66238501000,66638101001,9.5,RU-SMO,Смоленская область
Сафоново,Центральный,91fa6249-0711-454a-bf0d-341629234858,6701800100000,55.1199661,33.2336988,66241501000,66641101001,41.1,RU-SMO,Смоленская область
Смоленск,Центральный,d414a2e8-9e1e-48c1-94a4-7308d5608177,6700000300000,54.782635,32.045251,66401000000,66701000001,325.5,RU-SMO,Смоленская область
Сычевка,Центральный,b3522b83-3f83-4145-892f-5767415d82d3,6701900100000,55.8308821,34.2778793,66246501000,66646101001,8.3,RU-SMO,Смоленская область
Ярцево,Центральный,84588847-9e01-42c0-86cc-5ee2c819aeaf,6702500100000,55.0564732,32.6902302,66258501000,66658101001,42.7,RU-SMO,Смоленская область
Благодарный,Северо-Кавказский,0e527607-a1cd-462c-9b85-f33ddea64ad0,2600600100000,45.0989782,43.4306455,7210501000,7705000001,30.4,RU-STA,Ставропольский край
Буденновск,Северо-Кавказский,bcca8fda-282d-4a90-9303-7a37a8197242,2600700100000,44.7816067,44.1650339,7402000000,7512000001,61.3,RU-STA,Ставропольский край
Георгиевск,Северо-Кавказский,ea88bcba-c562-438a-9115-8b32426b0c8e,2600000900000,44.1485694,43.4739851,7407000000,7707000001,66.4,RU-STA,Ставропольский край
Ессентуки,Северо-Кавказский,0ca8280c-89cb-4c81-8a99-ae10a98416bc,2600000200000,44.0446186,42.8588653,7410000000,7710000001,113.1,RU-STA,Ставропольский край
Железноводск,Северо-Кавказский,f231a6e9-5631-44a6-80bf-585e9491165e,2600000300000,44.1320568,43.0306461,7412000000,7712000001,24.9,RU-STA,Ставропольский край
Зеленокумск,Северо-Кавказский,dcfa008b-e058-4be1-a409-18fc2b2e570f,2602300100000,44.4032668,43.8841877,7250501000,7735000001,34.1,RU-STA,Ставропольский край
Изобильный,Северо-Кавказский,82d67979-76e6-4c48-b5b0-18c0b969114c,2601000100000,45.3684296,41.708702,7220501000,7713000001,37.8,RU-STA,Ставропольский край
Ипатово,Северо-Кавказский,589a16ac-fb2e-46f9-b59a-98c18d34d908,2601100100000,45.7181751,42.8970206,7222501000,7714000001,23.2,RU-STA,Ставропольский край
Кисловодск,Северо-Кавказский,82551e9e-14a4-4414-ad60-6cc944763ff3,2600000400000,43.9052044,42.7168721,7415000000,7715000001,128.8,RU-STA,Ставропольский край
Лермонтов,Северо-Кавказский,3808db7f-f793-40d0-ad74-691c158bc2de,2600000500000,44.1054107,42.973135,7418000000,7718000001,22.9,RU-STA,Ставропольский край
Минеральные Воды,Северо-Кавказский,0be84f75-bbb5-4471-9d0c-dfa932f5df7d,2601700200000,44.2087273,43.138408,7421000000,7721000001,73.9,RU-STA,Ставропольский край
Михайловск,Северо-Кавказский,51007e5c-e430-4f18-912c-f88c7e73698d,2602700100000,45.1297323,42.0288443,7258501000,7558000001,95.7,RU-STA,Ставропольский край
Невинномысск,Северо-Кавказский,ff894fb7-acb4-4edf-bb48-c5349d89579b,2600000600000,44.6226031,41.9476723,7424000000,7724000001,116.7,RU-STA,Ставропольский край
Нефтекумск,Северо-Кавказский,47a5b97a-5cc1-4fa4-893f-0041590dd823,2601800100000,44.7544552,44.9865347,7241501000,7725000001,24.4,RU-STA,Ставропольский край
Новоалександровск,Северо-Кавказский,a0194045-d9a6-4593-9502-133cae983a3f,2601900100000,45.4932733,41.2153996,7243501000,7726000001,26.5,RU-STA,Ставропольский край
Новопавловск,Северо-Кавказский,d72c4e6c-59e6-4c02-9372-61f980f79cbd,2601200100000,43.9617097,43.6342865,7225501000,7716000001,26.1,RU-STA,Ставропольский край
Пятигорск,Северо-Кавказский,9b0efbd0-22bb-400d-86db-ddc69b9939d9,2600000700000,44.041091,43.0661553,7427000000,7727000001,147.9,RU-STA,Ставропольский край
Светлоград,Северо-Кавказский,019979ae-6056-4ed8-98ef-48bded318dd2,2602100100000,45.328659,42.8565714,7246501000,7731000001,35.4,RU-STA,Ставропольский край
Ставрополь,Северо-Кавказский,2a1c7bdb-05ea-492f-9e1c-b3999f79dcbc,2600000100000,45.044516,41.9689655,7401000000,7701000001,450.7,RU-STA,Ставропольский край
Жердевка,Центральный,97034a8c-c36f-4e7b-880b-436ce8fec1be,6800400100000,51.8422192,41.4617687,68204501000,68604101001,14.0,RU-TAM,Тамбовская область
Кирсанов,Центральный,24694c2c-bab5-4fc7-9666-5ad984536465,6800000500000,52.6506335,42.7286445,68405000000,68705000001,16.1,RU-TAM,Тамбовская область
Котовск,Центральный,1cc2ab3c-1791-4771-b332-d2d96f52788e,6800000200000,52.5924489,41.5101237,68410000000,68710000001,28.9,RU-TAM,Тамбовская область
Мичуринск,Центральный,9bacca6d-4ed5-4fae-a76d-d281ce884d04,6800000600000,52.8912389,40.5104443,68415000000,68715000,90.7,RU-TAM,Тамбовская область
Моршанск,Центральный,88bf324d-7303-45c3-ba7f-695f2528490b,6800000300000,53.4436216,41.8115478,68420000000,68720000001,38.0,RU-TAM,Тамбовская область
Рассказово,Центральный,f3d1ea5a-4478-4589-bec0-47c558577739,6800000700000,52.6538833,41.874285,68425000000,68725000001,42.7,RU-TAM,Тамбовская область
Тамбов,Центральный,ea2a1270-1e19-4224-b1a0-4228b9de3c7a,6800000400000,52.7213154,41.452264,68401000000,68701000001,292.1,RU-TAM,Тамбовская область
Уварово,Центральный,5a54fa19-c17f-40a8-9d81-0fc826cba781,6800000800000,51.9767841,42.2529799,68430000000,68730000001,23.1,RU-TAM,Тамбовская область
Андреаполь,Центральный,0c193436-6308-407a-afbb-973a8c075630,6900001000000,56.6506724,32.2620163,28202501000,28502000001,6.8,RU-TVE,Тверская область
Бежецк,Центральный,a8a1798c-3aa9-4716-82a1-51ec18e23c04,6900300100000,57.7860089,36.6904983,28405000000,28604101001,20.4,RU-TVE,Тверская область
Белый,Центральный,e429f385-b7f5-41be-8c7f-3b8ce47f00b2,6900400100000,55.8339056,32.9389741,28206501000,28606101001,3.1,RU-TVE,Тверская область
Бологое,Центральный,01fecded-f136-4c58-986b-2eef124c8290,6900500100000,57.8855767,34.0537771,28408000000,28608101001,20.5,RU-TVE,Тверская область
Весьегонск,Центральный,1e4608bf-7b7d-41a8-b6e3-78010ee9ce80,6900001100000,58.6582598,37.2567558,28210501000,28510000001,6.0,RU-TVE,Тверская область
Вышний Волочек,Центральный,ac45dd91-33c1-4689-a48c-226c75dc752d,6900000600000,57.568302,34.5404016,28414000000,28714000001,45.5,RU-TVE,Тверская область
Западная Двина,Центральный,89a1b73c-6058-49e0-bdba-e7f10c2342dd,6900001300000,56.2566492,32.0805315,28216501000,28516000001,7.8,RU-TVE,Тверская область
Зубцов,Центральный,7f0cc277-4994-4c14-abe9-bbb776a8bcfc,6901000100000,56.1760868,34.5825515,28218501000,28618101001,6.1,RU-TVE,Тверская область
Калязин,Центральный,fe762e07-f90b-4758-9816-54112f02740e,6901100100000,57.2579478,37.7819693,28222501000,28622101001,12.3,RU-TVE,Тверская область
Кашин,Центральный,d0c58ce3-d21c-441f-be50-92de7f5bcc83,6900000900000,57.360194,37.6119436,28420000000,28758000001,13.8,RU-TVE,Тверская область
Кимры,Центральный,2c02d3e2-f65d-4d7f-b1a3-ffe55d2d4508,6900000500000,56.8733213,37.3556605,28426000000,28726000001,43.2,RU-TVE,Тверская область
Конаково,Центральный,8f171e04-35f6-4c4d-bd95-97a5601b0d71,6901500100000,56.7275204,36.8012716,28430000000,28630101001,36.5,RU-TVE,Тверская область
Красный Холм,Центральный,b62cf2b9-b222-434b-89ea-19e58c73b406,6900001200000,58.0571446,37.1126156,28232501000,28532000001,5.0,RU-TVE,Тверская область
Кувшиново,Центральный,1370dc6a-9c3c-428b-b8ff-17fe39ee7654,6901700100000,57.0265168,34.1676009,28234501000,28634101001,8.9,RU-TVE,Тверская область
Лихославль,Центральный,65ff289f-75f8-4a63-8d7a-7126496de247,6901900100000,57.1221304,35.4667605,28238501000,28638101001,11.4,RU-TVE,Тверская область
Нелидово,Центральный,a38751f3-98fe-4d8d-b9bc-2a4705b887ec,6900000400000,56.2232566,32.7767459,28435000000,28759000001,18.1,RU-TVE,Тверская область
Осташков,Центральный,bfe4c46e-0487-48ba-aea3-be0d909fca67,6900000800000,57.1456744,33.1115372,28440000000,28752000001,15.4,RU-TVE,Тверская область
Ржев,Центральный,2553804d-14b9-4f5b-8bd0-25c0fc7315ae,6900000300000,56.262881,34.3291002,28445000000,28745000001,57.5,RU-TVE,Тверская область
Старица,Центральный,44d646fd-0ad2-49d7-ad37-41aacd6f1aee,6903200100000,56.514876,34.9336396,28253501000,28653101001,7.4,RU-TVE,Тверская область
Тверь,Центральный,c52ea942-555e-45c6-9751-58897717b02f,6900000100000,56.8586059,35.9116761,28401000000,28701000001,425.1,RU-TVE,Тверская область
Торжок,Центральный,4b7047b6-a656-48e7-a247-1433d4a7fb82,6900000200000,57.04133,34.9602344,28450000000,28750000001,44.4,RU-TVE,Тверская область
Торопец,Центральный,7e35bc70-aa2f-4be7-b34f-8a9c18d48b76,6903400100000,56.5012188,31.6355466,28255501000,28655101001,11.8,RU-TVE,Тверская область
Удомля,Центральный,5bbf246a-6ff4-4050-9ea6-6d0b0a746651,6900000700000,57.8787314,35.0167348,28455000000,28751000001,27.2,RU-TVE,Тверская область
Асино,Сибирский,8540435c-3516-4d00-a7e5-213165da85e5,7000300100000,56.9907085,86.1765257,69208501000,69608101001,24.4,RU-TOM,Томская область
Кедровый,Сибирский,59cb7e41-b681-40c8-97f2-13374a397867,7000000200000,57.561869,79.5677821,69407000000,69707000001,1.9,RU-TOM,Томская область
Колпашево,Сибирский,c29a885f-a8c8-43b4-aecd-d439d36f5e47,7000900100000,58.3114253,82.9025829,69232501000,69632101001,22.9,RU-TOM,Томская область
Северск,Сибирский,53c22352-eb6f-4163-a4d1-385d64561d2f,7000000300000,56.6031285,84.8809926,69541000000,69741000001,106.5,RU-TOM,Томская область
Стрежевой,Сибирский,0a0fe1fc-8aab-4ff3-a2a3-971ee4fcd27f,7000000400000,60.732895,77.604122,69410000000,69710000001,40.8,RU-TOM,Томская область
Томск,Сибирский,e3b0eae8-a4ce-4779-ae04-5c0797de66be,7000000100000,56.4845804,84.9481582,69401000000,69701000001,576.6,RU-TOM,Томская область
Алексин,Центральный,b9688874-4981-4b22-a930-2521c04beb3c,7100200100000,54.5083349,37.0478067,70202501000,70706000001,57.5,RU-TUL,Тульская область
Белев,Центральный,a9d553c1-2d2e-422a-afba-96b3b34755e1,7100400100000,53.8114179,36.1382247,70206501000,70606101001,12.6,RU-TUL,Тульская область
Богородицк,Центральный,e80009cb-c8c9-4dda-90cb-082b6e0d5d8c,7100500100000,53.7701014,38.1225152,70208501000,70608101001,30.4,RU-TUL,Тульская область
Болохово,Центральный,0e4f8d4e-bc37-4c6e-b46f-a448a0bcb84a,7101400200000,54.0820349,37.826724,70228508000,70628108001,8.8,RU-TUL,Тульская область
Венев,Центральный,6fef4448-fd64-4669-8f49-866718b3ec5c,7100600100000,54.3542315,38.2642236,70212501000,70612101001,13.9,RU-TUL,Тульская область
Донской,Центральный,dc8fbc8d-da2e-4bbb-a55c-94446fa7ad77,7100000200000,53.9678944,38.3371824,70412000000,70712000001,62.6,RU-TUL,Тульская область
Ефремов,Центральный,a6fad096-bd8a-49b8-ad26-78d892c208fd,7101000100000,53.1464766,38.0921657,70220501000,70714000001,34.4,RU-TUL,Тульская область
Кимовск,Центральный,1b04dfd7-7752-4c40-ae60-9fae9cb95237,7101300100000,53.9698378,38.5380808,70226501000,70626101001,25.6,RU-TUL,Тульская область
Киреевск,Центральный,7cf29293-e9ab-4c7a-98ec-30d0c48ea104,7101400100000,53.9319555,37.9220351,70228501000,70628101001,26.3,RU-TUL,Тульская область
Липки,Центральный,ff4e0e65-f17d-4ba6-832d-d1bd12859e00,7101400300000,53.9417551,37.7020148,70228513000,70628113001,8.1,RU-TUL,Тульская область
Новомосковск,Центральный,0b6e326e-74ca-4e24-93d4-2c385c292bb5,7101700100000,54.0109075,38.2914024,70234501000,70724000001,122.3,RU-TUL,Тульская область
Плавск,Центральный,3381114c-df5f-4966-8e74-b2e63d1e71bb,7101900100000,53.7096415,37.2862352,70238501000,70638101001,15.7,RU-TUL,Тульская область
Советск,Центральный,20bde9d4-4295-417f-beba-6210f2e6b5d9,7102400200000,53.9338874,37.6316141,70248504000,70648104001,7.3,RU-TUL,Тульская область
Суворов,Центральный,3e63d801-f22b-4ad2-bca2-29f73b0388dc,7102000100000,54.1343585,36.4807419,70240501000,70640101001,17.2,RU-TUL,Тульская область
Тула,Центральный,b2601b18-6da2-4789-9fbe-800dde06a2bb,7100000100000,54.1920559,37.6153842,70401000000,70701000001,475.2,RU-TUL,Тульская область
Узловая,Центральный,d3f84234-d9f9-4bd9-ae29-459fb22c5433,7102200100000,53.9730452,38.1763201,70244501000,70644101001,49.7,RU-TUL,Тульская область
Чекалин,Центральный,de83a84d-6526-46dc-9501-82a4542e5abb,7102000200000,54.0984438,36.2474142,70240508000,70640108001,0.9,RU-TUL,Тульская область
Щекино,Центральный,2711a4bb-c464-405f-8b8b-cac284c9ae72,7102400100000,54.0020652,37.5176288,70248501000,70648101001,57.1,RU-TUL,Тульская область
Ясногорск,Центральный,87c99d23-260a-4a6e-8f69-f8a3dc131c3b,7102500100000,54.4795484,37.6896048,70250501000,70650101001,15.4,RU-TUL,Тульская область
Белоярский,Уральский,db0b028c-2da0-4fb9-af00-6fed7a7644a0,8600001300000,63.7121099,66.6772226,71181000000,71811151001,19.6,RU-KHM,Тюменская область
Губкинский,Уральский,0cb9e3a5-20fa-4248-8c1d-b31d5ce7f691,8900000200000,64.4457594,76.4713274,71172000000,71952000001,29.2,RU-YAN,Тюменская область
Заводоуковск,Уральский,10c58caf-f8b8-44b6-99b9-5cf25f681fcf,7200000400000,56.5027463,66.5513613,71403000000,71703000001,26.5,RU-TYU,Тюменская область
Ишим,Уральский,248fbf02-0ba3-4208-8478-ba3def019844,7200000300000,56.1104858,69.4795776,71405000000,71705000001,64.4,RU-TYU,Тюменская область
Когалым,Уральский,5a08166f-cfaa-4e95-8233-f0d473883bd3,8600000200000,62.2639527,74.4829794,71183000000,71883000001,67.7,RU-KHM,Тюменская область
Лабытнанги,Уральский,6552fa92-269f-4b6a-bee5-fe9204463d99,8900000300000,66.6592841,66.3883009,71173000000,71953000001,26.3,RU-YAN,Тюменская область
Лангепас,Уральский,149e651b-5dd3-480f-a372-5174576609f6,8600000300000,61.2536939,75.1807763,71132000000,71872000001,44.6,RU-KHM,Тюменская область
Лянтор,Уральский,e7e90d82-aecc-4e9c-a373-3a7afcd5fed3,8600900200000,61.6392863,72.179409,71126605000,71826105001,41.2,RU-KHM,Тюменская область
Мегион,Уральский,d9c157ca-fd05-4efc-ae0c-16927612a0c8,8600000400000,61.0318712,76.1025878,71133000000,71873000001,46.6,RU-KHM,Тюменская область
Муравленко,Уральский,9d4ebe8d-29d8-4ddc-882d-75a5c5aec652,8900000400000,63.7940552,74.4948635,71175000000,71955000001,31.6,RU-YAN,Тюменская область
Надым,Уральский,24a3f6a2-5994-4ede-90d4-dc7fe64418b8,8900000500000,65.5377966,72.5182736,71174000000,71936000001,44.8,RU-YAN,Тюменская область
Нефтеюганск,Уральский,45906532-143b-48c2-9af3-f480dc19c7bf,8600001400000,61.0882676,72.6164079,71134000000,71874000001,127.3,RU-KHM,Тюменская область
